# period  BIC_array
2.680980574343938994e+00 -9.650979051334161340e+00
2.683415048592643792e+00 -9.454391246404384219e+00
2.685853948126293300e+00 -9.221644720721656086e+00
2.688297285022011263e+00 -9.027140440508787833e+00
2.690745071400906241e+00 -9.034682495467563967e+00
2.693197319428274117e+00 -9.272902818565285088e+00
2.695654041313800153e+00 -9.511507520050486164e+00
2.698115249311756614e+00 -9.552437075933653432e+00
2.700580955721215037e+00 -9.417368387143483233e+00
2.703051172886245190e+00 -9.229447545189600532e+00
2.705525913196122900e+00 -9.117138340612996217e+00
2.708005189085537889e+00 -9.171618986085491088e+00
2.710489013034796724e+00 -9.388704449615033809e+00
2.712977397570041305e+00 -9.658730673194099836e+00
2.715470355263453150e+00 -9.828103651050696499e+00
2.717967898733465670e+00 -9.818811304789278438e+00
2.720470040644981324e+00 -9.720870837465668046e+00
2.722976793709576349e+00 -9.685021785017397633e+00
2.725488170685726796e+00 -9.753434011440958784e+00
2.728004184379019925e+00 -9.868257382185106508e+00
2.730524847642370911e+00 -9.922240837279900916e+00
2.733050173376243119e+00 -9.813848146884424750e+00
2.735580174528871034e+00 -9.597795099364134330e+00
2.738114864096472090e+00 -9.435181301630450434e+00
2.740654255123481153e+00 -9.377150139768104964e+00
2.743198360702767236e+00 -9.390927543236671227e+00
2.745747193975860423e+00 -9.476293567686752795e+00
2.748300768133179695e+00 -9.430448493185963343e+00
2.750859096414252303e+00 -8.917542048881045957e+00
2.753422192107955357e+00 -8.263883513563314409e+00
2.755990068552737426e+00 -8.014824961574618101e+00
2.758562739136851238e+00 -7.973520602584585504e+00
2.761140217298589938e+00 -7.825046444459189843e+00
2.763722516526511797e+00 -7.960617936163203012e+00
2.766309650359688010e+00 -8.353942607048111313e+00
2.768901632387930967e+00 -8.011406291699131543e+00
2.771498476252035381e+00 -6.750103864321545188e+00
2.774100195644016775e+00 -6.143396062821580017e+00
2.776706804307348175e+00 -6.466725267633137264e+00
2.779318316037211023e+00 -6.468491491466807020e+00
2.781934744680730542e+00 -6.265356011192125152e+00
2.784556104137225319e+00 -6.918114591168887273e+00
2.787182408358451102e+00 -7.730982450830993002e+00
2.789813671348845503e+00 -7.080873932699432771e+00
2.792449907165784229e+00 -5.893300037939411595e+00
2.795091129919825335e+00 -5.908407908455501456e+00
2.797737353774963687e+00 -6.445509211242210768e+00
2.800388592948883204e+00 -6.373293728939984248e+00
2.803044861713213987e+00 -6.482936478112037548e+00
2.805706174393779673e+00 -7.437198360122010854e+00
2.808372545370867890e+00 -7.992727256199145813e+00
2.811043989079480721e+00 -7.260483616331725898e+00
2.813720520009596715e+00 -6.543587924316057070e+00
2.816402152706436013e+00 -6.797013202823222855e+00
2.819088901770715694e+00 -7.172722582756250631e+00
2.821780781858925558e+00 -7.171346135453632087e+00
2.824477807683587471e+00 -7.539718566666806510e+00
2.827179994013526265e+00 -8.453382621244259099e+00
2.829887355674138849e+00 -8.837368842376577049e+00
2.832599907547660667e+00 -8.490708201590564386e+00
2.835317664573446805e+00 -8.211617068889722759e+00
2.838040641748241999e+00 -8.375425775146709384e+00
2.840768854126455079e+00 -8.586364483748184284e+00
2.843502316820440079e+00 -8.709895211888692756e+00
2.846241045000767578e+00 -9.019267642519025685e+00
2.848985053896516462e+00 -9.475944078897441614e+00
2.851734358795549262e+00 -9.704519739223997021e+00
2.854488975044796373e+00 -9.658252829824846231e+00
2.857248918050542930e+00 -9.551263138951753717e+00
2.860014203278718359e+00 -9.505367913632085219e+00
2.862784846255176152e+00 -9.503772798494310337e+00
2.865560862565997180e+00 -9.500008626044973425e+00
2.868342267857773020e+00 -9.502308509152157967e+00
2.871129077837903498e+00 -9.558531075828000212e+00
2.873921308274892450e+00 -9.685373905597543853e+00
2.876718974998639933e+00 -9.802310461946944997e+00
2.879522093900749535e+00 -9.787690847390422277e+00
2.882330680934825029e+00 -9.604546657148375743e+00
2.885144752116771460e+00 -9.391774764013916865e+00
2.887964323525105570e+00 -9.256897613218256993e+00
2.890789411301250666e+00 -9.099245483567074189e+00
2.893620031649858149e+00 -8.950816761428768586e+00
2.896456200839109485e+00 -9.092128760562104617e+00
2.899297935201027965e+00 -9.427865737692286530e+00
2.902145251131797998e+00 -9.541604820327393099e+00
2.904998165092068430e+00 -9.322723674464441501e+00
2.907856693607284271e+00 -9.095302484166154500e+00
2.910720853267996677e+00 -9.017601675592004540e+00
2.913590660730185800e+00 -8.882306040368462163e+00
2.916466132715586745e+00 -8.750881395780197636e+00
2.919347286012006215e+00 -8.943050207408418828e+00
2.922234137473658677e+00 -9.335088344836776741e+00
2.925126704021491442e+00 -9.508686941267910697e+00
2.928025002643512842e+00 -9.382005272168044030e+00
2.930929050395127966e+00 -9.218774482647859259e+00
2.933838864399473056e+00 -9.136973892257742591e+00
2.936754461847746800e+00 -9.006943188503214515e+00
2.939675859999557161e+00 -8.853383604152213593e+00
2.942603076183257116e+00 -8.910709913713390051e+00
2.945536127796287484e+00 -9.198935698367108671e+00
2.948475032305524213e+00 -9.422082435292054470e+00
2.951419807247617211e+00 -9.384665945856909275e+00
2.954370470229351842e+00 -9.186454008694454387e+00
2.957327038927989094e+00 -9.010496218984826555e+00
2.960289531091623960e+00 -8.808769923675868085e+00
2.963257964539541156e+00 -8.489160023265867494e+00
2.966232357162563726e+00 -8.281031854290176852e+00
2.969212726923425194e+00 -8.478277822521476992e+00
2.972199091857123054e+00 -8.815106590706932366e+00
2.975191470071285149e+00 -8.870018997925058102e+00
2.978189879746536484e+00 -8.699752585151827589e+00
2.981194339136859828e+00 -8.559946815732359937e+00
2.984204866569979409e+00 -8.356904642967379004e+00
2.987221480447723287e+00 -8.014915330262851967e+00
2.990244199246401724e+00 -7.918088200216743644e+00
2.993273041517185096e+00 -8.275244369796382671e+00
2.996308025886483595e+00 -8.657093563934836311e+00
2.999349171056322483e+00 -8.789757436836111992e+00
3.002396495804736887e+00 -8.862149533737806451e+00
3.005450018986152383e+00 -8.917801075872148431e+00
3.008509759531774019e+00 -8.796494522169950869e+00
3.011575736449979335e+00 -8.666120049629284949e+00
3.014647968826705604e+00 -8.838614906551470085e+00
3.017726475825857513e+00 -9.198734227719683076e+00
3.020811276689695735e+00 -9.462843452580500525e+00
3.023902390739243273e+00 -9.625957680920464554e+00
3.026999837374686475e+00 -9.751207289505146036e+00
3.030103636075777374e+00 -9.797156699127867796e+00
3.033213806402250690e+00 -9.788286056501192434e+00
3.036330367994227952e+00 -9.802181859718416490e+00
3.039453340572634055e+00 -9.838440670582826897e+00
3.042582743939612477e+00 -9.859182856910592818e+00
3.045718597978938735e+00 -9.847772694836180563e+00
3.048860922656451589e+00 -9.819721899964520162e+00
3.052009738020469598e+00 -9.799615989040262320e+00
3.055165064202219227e+00 -9.771482795477481886e+00
3.058326921416265609e+00 -9.727203047085026810e+00
3.061495329960937539e+00 -9.700345046041434216e+00
3.064670310218771121e+00 -9.591413606235278166e+00
3.067851882656942752e+00 -9.286337423338295594e+00
3.071040067827706999e+00 -9.015536290969635047e+00
3.074234886368841568e+00 -9.018018748640997728e+00
3.077436359004094069e+00 -9.034325637753568117e+00
3.080644506543621652e+00 -8.833690867566474481e+00
3.083859349884454648e+00 -8.782688332092789096e+00
3.087080910010941093e+00 -8.946314054658728310e+00
3.090309207995206808e+00 -8.711414498476528934e+00
3.093544264997616366e+00 -8.105775498337720819e+00
3.096786102267226060e+00 -7.971398604543878719e+00
3.100034741142263517e+00 -8.270366832661125045e+00
3.103290203050586005e+00 -8.207563014739207574e+00
3.106552509510153826e+00 -7.971371712947529886e+00
3.109821682129508158e+00 -8.270117988233891992e+00
3.113097742608236462e+00 -8.671509103260746087e+00
3.116380712737468972e+00 -8.465649099210622808e+00
3.119670614400350761e+00 -8.167848957355090533e+00
3.122967469572531130e+00 -8.380308609625103600e+00
3.126271300322655655e+00 -8.688372513008971509e+00
3.129582128812848474e+00 -8.709305162068631034e+00
3.132899977299220762e+00 -8.839097536492658946e+00
3.136224868132363675e+00 -9.209665443794619932e+00
3.139556823757848392e+00 -9.429152656224232487e+00
3.142895866716735931e+00 -9.418298706886616856e+00
3.146242019646077193e+00 -9.466988232549056193e+00
3.149595305279434321e+00 -9.607035496804883223e+00
3.152955746447390517e+00 -9.718470391649816520e+00
3.156323366078069181e+00 -9.812398905451573228e+00
3.159698187197653496e+00 -9.896050106171401239e+00
3.163080232930916669e+00 -9.919943060864625295e+00
3.166469526501737963e+00 -9.887524334653335245e+00
3.169866091233650707e+00 -9.823460004630646836e+00
3.173269950550365870e+00 -9.764233674052889000e+00
3.176681127976314301e+00 -9.728659523273222476e+00
3.180099647137189844e+00 -9.622045371173271633e+00
3.183525531760487581e+00 -9.395305803384417231e+00
3.186958805676063378e+00 -9.143944847663306064e+00
3.190399492816680560e+00 -8.843167003449480035e+00
3.193847617218565471e+00 -8.441354777849483071e+00
3.197303203021971907e+00 -8.201487219278988050e+00
3.200766274471733563e+00 -8.225768261290454575e+00
3.204236855917846238e+00 -8.117084696019560397e+00
3.207714971816026939e+00 -7.773986284183024509e+00
3.211200646728294306e+00 -7.507773103725185138e+00
3.214693905323545042e+00 -7.314351909520610207e+00
3.218194772378130786e+00 -6.748639521310792588e+00
3.221703272776453186e+00 -6.313328616698981932e+00
3.225219431511548773e+00 -6.676133110128944281e+00
3.228743273685681370e+00 -7.030460370401328873e+00
3.232274824510941613e+00 -6.781357163866346127e+00
3.235814109309848252e+00 -6.714509746686189828e+00
3.239361153515947223e+00 -6.929420647491383534e+00
3.242915982674432041e+00 -6.736750040465153688e+00
3.246478622442748652e+00 -5.899153043867158885e+00
3.250049098591216268e+00 -5.978174895759366336e+00
3.253627437003649092e+00 -6.842365372161680170e+00
3.257213663677973603e+00 -7.023401466901304957e+00
3.260807804726872039e+00 -6.726690100167274977e+00
3.264409886378406789e+00 -7.108241623947492371e+00
3.268019934976660767e+00 -7.644725264358157801e+00
3.271637976982381346e+00 -7.340355908963601905e+00
3.275264038973618952e+00 -6.793475263695768263e+00
3.278898147646390093e+00 -7.225323005419909350e+00
3.282540329815324842e+00 -8.075935795509053605e+00
3.286190612414327639e+00 -8.276758616799725132e+00
3.289849022497244313e+00 -8.264246784669694534e+00
3.293515587238519338e+00 -8.639928954588299348e+00
3.297190333933885498e+00 -8.990770162899025308e+00
3.300873290001029581e+00 -8.821642954545836801e+00
3.304564482980277607e+00 -8.541713202554092277e+00
3.308263940535283609e+00 -8.639276963805514242e+00
3.311971690453710426e+00 -9.008748945955403542e+00
3.315687760647940685e+00 -9.238531980724928871e+00
3.319412179155768694e+00 -9.239428986764437468e+00
3.323144974141104324e+00 -9.246847175468246860e+00
3.326886173894686660e+00 -9.378065686333229678e+00
3.330635806834800317e+00 -9.431334436162842394e+00
3.334393901507983315e+00 -9.190335438235365473e+00
3.338160486589768272e+00 -8.829333249837077346e+00
3.341935590885400931e+00 -8.753326355139847692e+00
3.345719243330578241e+00 -8.989742222257632420e+00
3.349511472992187766e+00 -9.139195482231684764e+00
3.353312309069043984e+00 -9.083860980029385246e+00
3.357121780892652563e+00 -9.135374813121416082e+00
3.360939917927953768e+00 -9.330541285595359113e+00
3.364766749774085408e+00 -9.286484170861740495e+00
3.368602306165150218e+00 -9.023871232704095746e+00
3.372446616970976141e+00 -8.958991060083008051e+00
3.376299712197905478e+00 -9.196529795304741128e+00
3.380161621989568044e+00 -9.418475665054074852e+00
3.384032376627666316e+00 -9.531185631897187704e+00
3.387912006532773024e+00 -9.661930210204786817e+00
3.391800542265115403e+00 -9.752733090897777402e+00
3.395698014525394104e+00 -9.718037579479641863e+00
3.399604454155579880e+00 -9.678059398490631793e+00
3.403519892139731606e+00 -9.723216651091888707e+00
3.407444359604813400e+00 -9.809260074621988679e+00
3.411377887821522847e+00 -9.881013450988007207e+00
3.415320508205111238e+00 -9.919846466055787459e+00
3.419272252316236216e+00 -9.920256097021479036e+00
3.423233151861792223e+00 -9.905827949967260793e+00
3.427203238695761822e+00 -9.906054135267595484e+00
3.431182544820072344e+00 -9.916577378735723869e+00
3.435171102385444097e+00 -9.908162156938601584e+00
3.439168943692274105e+00 -9.840631938946557966e+00
3.443176101191495864e+00 -9.723760904249047599e+00
3.447192607485459970e+00 -9.620853288328362396e+00
3.451218495328822744e+00 -9.553372884371697182e+00
3.455253797629423307e+00 -9.517183296933012571e+00
3.459298547449198402e+00 -9.535644074825768257e+00
3.463352778005074128e+00 -9.515593131168657237e+00
3.467416522669876322e+00 -9.281171499498896083e+00
3.471489814973252486e+00 -8.954776003916322225e+00
3.475572688602578619e+00 -8.792702595772539098e+00
3.479665177403907794e+00 -8.667782098578868499e+00
3.483767315382893415e+00 -8.469359195363153958e+00
3.487879136705732908e+00 -8.522016617111830783e+00
3.492000675700120738e+00 -8.813011271178766037e+00
3.496131966856190765e+00 -8.760376310222909524e+00
3.500273044827496349e+00 -8.286970938161516642e+00
3.504423944431967364e+00 -8.115593045117293514e+00
3.508584700652890298e+00 -8.296170606201144437e+00
3.512755348639888364e+00 -8.231014810328247222e+00
3.516935923709916700e+00 -8.064534877965115811e+00
3.521126461348246472e+00 -8.440826076544567513e+00
3.525326997209486279e+00 -8.965635583439620859e+00
3.529537567118582242e+00 -8.978314723353378213e+00
3.533758207071839408e+00 -8.703803310299576879e+00
3.537988953237948930e+00 -8.799431594555471747e+00
3.542229841959013026e+00 -9.101015949776410707e+00
3.546480909751598798e+00 -9.220709925219921388e+00
3.550742193307777850e+00 -9.296136192040989954e+00
3.555013729496183217e+00 -9.534927448639336944e+00
3.559295555363076069e+00 -9.761524337115588423e+00
3.563587708133406196e+00 -9.830117517735629917e+00
3.567890225211905353e+00 -9.815740817902678828e+00
3.572203144184165069e+00 -9.814420564165061478e+00
3.576526502817733100e+00 -9.832662120695317753e+00
3.580860339063218323e+00 -9.846410641212514747e+00
3.585204691055388970e+00 -9.848613243367594805e+00
3.589559597114310829e+00 -9.841966961376215295e+00
3.593925095746460574e+00 -9.833339104194919855e+00
3.598301225645862633e+00 -9.838757201350063042e+00
3.602688025695238938e+00 -9.870251159596818979e+00
3.607085534967144458e+00 -9.868933378635119880e+00
3.611493792725148033e+00 -9.791708735098040961e+00
3.615912838424988340e+00 -9.707038065415645178e+00
3.620342711715752948e+00 -9.682264802492113631e+00
3.624783452441065368e+00 -9.672635901926469160e+00
3.629235100640282319e+00 -9.659143780290492032e+00
3.633697696549684775e+00 -9.709559526797761464e+00
3.638171280603708535e+00 -9.756525533908643411e+00
3.642655893436153480e+00 -9.645752221546217697e+00
3.647151575881415919e+00 -9.463394545006394765e+00
3.651658368975732927e+00 -9.406293624390855257e+00
3.656176313958417357e+00 -9.406184367574041971e+00
3.660705452273133709e+00 -9.384230331707044570e+00
3.665245825569154459e+00 -9.450330691362864854e+00
3.669797475702638145e+00 -9.573039607422401787e+00
3.674360444737920339e+00 -9.550520361769258670e+00
3.678934774948796615e+00 -9.405224236574667884e+00
3.683520508819845052e+00 -9.335565442869892649e+00
3.688117689047732295e+00 -9.365590171868348079e+00
3.692726358542537834e+00 -9.426643217729179014e+00
3.697346560429095597e+00 -9.553306023522168289e+00
3.701978338048324879e+00 -9.712062325355987014e+00
3.706621734958604364e+00 -9.780780852529687763e+00
3.711276794937126589e+00 -9.770635100589288413e+00
3.715943561981273735e+00 -9.766050011463903502e+00
3.720622080310007629e+00 -9.788254726633567770e+00
3.725312394365266400e+00 -9.839679255788041701e+00
3.730014548813360697e+00 -9.901468962969715903e+00
3.734728588546409433e+00 -9.899617643239594145e+00
3.739454558683757757e+00 -9.819962754529569793e+00
3.744192504573417679e+00 -9.711867997333797575e+00
3.748942471793521136e+00 -9.585791883061119734e+00
3.753704506153773046e+00 -9.517069435268467714e+00
3.758478653696936789e+00 -9.575171957575662418e+00
3.763264960700311690e+00 -9.575014422372191802e+00
3.768063473677226494e+00 -9.376754656544790123e+00
3.772874239378551930e+00 -9.177699109899435825e+00
3.777697304794206179e+00 -9.084778876213931653e+00
3.782532717154702517e+00 -8.872980685607217310e+00
3.787380523932679210e+00 -8.646061364091906398e+00
3.792240772844457375e+00 -8.819726339982480567e+00
