date keplerian stellar stellar+keplerian GP_variance
9387.60060117 2.31909853 -0.15174434 2.16735420 6.57784622
9387.71347658 -1.44632129 -0.14700007 -1.59332136 6.57763074
9387.82635199 -3.73349642 -0.14187299 -3.87536940 6.57743851
9387.93922740 -2.20476887 -0.13639574 -2.34116461 6.57727112
9388.05210281 1.57739152 -0.13060381 1.44678771 6.57712969
9388.16497822 3.74734398 -0.12453532 3.62280866 6.57701480
9388.27785364 2.08724056 -0.11823076 1.96900979 6.57692651
9388.39072905 -1.70617329 -0.11173271 -1.81790599 6.57686425
9388.50360446 -3.75575495 -0.10508538 -3.86084033 6.57682692
9388.61647987 -1.96668411 -0.09833425 -2.06501836 6.57681281
9388.72935528 1.83247977 -0.09152556 1.74095421 6.57681967
9388.84223069 3.75871712 -0.08470573 3.67401140 6.57684474
9388.95510610 1.84327442 -0.07792086 1.76535356 6.57688477
9389.06798151 -1.95612772 -0.07121612 -2.02734384 6.57693608
9389.18085692 -3.75622621 -0.06463514 -3.82086135 6.57699465
9389.29373233 -1.71719054 -0.05821942 -1.77540996 6.57705613
9389.40660774 2.07693774 -0.05200776 2.02492998 6.57711599
9389.51948315 3.74828582 -0.04603568 3.70225014 6.57716954
9389.63235856 1.58861539 -0.04033495 1.54828044 6.57721201
9389.74523397 -2.19473458 -0.03493306 -2.22966764 6.57723868
9389.85810938 -3.73490747 -0.02985289 -3.76476036 6.57724492
9389.97098479 -1.45773549 -0.02511232 -1.48284782 6.57722630
9390.08386020 2.30934732 -0.02072402 2.28862330 6.57717865
9390.19673561 3.71611058 -0.01669524 3.69941534 6.57709818
9390.30961102 1.32474074 -0.01302776 1.31171297 6.57698150
9390.42248643 -2.42060970 -0.00971790 -2.43032761 6.57682579
9390.53536184 -3.69192240 -0.00675659 -3.69867899 6.57662879
9390.64823725 -1.18982407 -0.00412956 -1.19395363 6.57638891
9390.76111266 2.52836030 -0.00181763 2.52654267 6.57610529
9390.87398807 3.66237804 0.00020299 3.66258103 6.57577783
9390.98686348 1.05318122 0.00196027 1.05514149 6.57540730
9391.09973889 -2.63244279 0.00348591 -2.62895688 6.57499528
9391.21261430 -3.62752036 0.00481481 -3.62270554 6.57454425
9391.32548971 -0.91501043 0.00598458 -0.90902585 6.57405757
9391.43836512 2.73270617 0.00703490 2.73974107 6.57353943
9391.55124053 3.58739992 0.00800699 3.59540691 6.57299489
9391.66411594 0.77551216 0.00894303 0.78445519 6.57242973
9391.77699135 -2.82900498 0.00988558 -2.81911939 6.57185044
9391.88986676 -3.54207494 0.01087705 -3.53119788 6.57126412
9392.00274217 -0.63488878 0.01195919 -0.62292960 6.57067832
9392.11561758 2.92119951 0.01317261 2.93437212 6.57010095
9392.22849299 3.49161117 0.01455639 3.50616756 6.56954011
9392.34136840 0.49334432 0.01614771 0.50949203 6.56900393
9392.45424381 -3.00915601 0.01798152 -2.99117449 6.56850042
9392.56711922 -3.43608182 0.02009035 -3.41599147 6.56803730
9392.67999463 -0.35108412 0.02250407 -0.32858005 6.56762181
9392.79287004 3.09274687 0.02524983 3.11799670 6.56726056
9392.90574545 3.37556745 0.02835196 3.40391941 6.56695942
9393.01862086 0.20831458 0.03183198 0.24014656 6.56672334
9393.13149627 -3.17185082 0.03570865 -3.13614217 6.56655625
9393.24437168 -3.31015586 0.03999807 -3.27015779 6.56646103
9393.35724709 -0.06524281 0.04471375 -0.02052906 6.56643938
9393.47012250 3.24635309 0.04986686 3.29621996 6.56649184
9393.58299791 3.23994195 0.05546632 3.29540826 6.56661778
9393.69587332 -0.07792360 0.06151901 -0.01640459 6.56681544
9393.80874873 -3.31614561 0.06802999 -3.24811562 6.56708197
9393.92162415 -3.16502757 0.07500263 -3.09002494 6.56741356
9394.03449956 0.22097697 0.08243883 0.30341580 6.56780547
9394.14737497 3.38112711 0.09033915 3.47146625 6.56825223
9394.26025038 3.08552142 0.09870289 3.18422431 6.56874773
9394.37312579 -0.36370975 0.10752823 -0.25618151 6.56928536
9394.48600120 -3.44120332 0.11681227 -3.32439105 6.56985820
9394.59887661 -3.00153885 0.12655098 -2.87498787 6.57045909
9394.71175202 0.50591486 0.13673921 0.64265407 6.57108084
9394.82462743 3.49628708 0.14737057 3.64365766 6.57171630
9394.93750284 2.91320168 0.15843731 3.07163899 6.57235851
9395.05037825 -0.64738600 0.16993011 -0.47745589 6.57300078
9395.16325366 -3.54629848 0.18183787 -3.36446062 6.57363677
9395.27612907 -2.82063809 0.19414743 -2.62649065 6.57426059
9395.38900448 0.78791792 0.20684329 0.99476121 6.57486681
9395.50187989 3.59116497 0.21990726 3.81107223 6.57545053
9395.61475530 2.72398235 0.23331811 2.95730046 6.57600737
9395.72763071 -0.92730674 0.24705126 -0.68025548 6.57653352
9395.84050612 -3.63082145 0.26107836 -3.36974309 6.57702574
9395.95338153 -2.62337470 0.27536700 -2.34800770 6.57748132
9396.06625694 1.06535024 0.28988038 1.35523062 6.57789813
9396.17913235 3.66521038 0.30457700 3.96978738 6.57827454
9396.29200776 2.51896110 0.31941046 2.83837156 6.57860949
9396.40488317 -1.20184814 0.33432926 -0.86751889 6.57890238
9396.51775858 -3.69428189 0.34927670 -3.34500519 6.57915316
9396.63063399 -2.41089303 0.36419086 -2.04670217 6.57936223
9396.74350940 1.33660243 0.37900466 1.71560708 6.57953048
9396.85638481 3.71799378 0.39364601 4.11163979 6.57965923
9396.96926022 2.29932727 0.40803809 2.70736536 6.57975025
9397.08213563 -1.46941758 0.42209971 -1.04731788 6.57980575
9397.19501104 -3.73631166 0.43574579 -3.30056588 6.57982830
9397.30788645 -2.18442568 0.44888794 -1.73553774 6.57982085
9397.42076186 1.60010093 0.46143517 2.06153610 6.57978668
9397.53363727 3.74920896 0.47329464 4.22250360 6.57972935
9397.64651268 2.06635496 0.48437255 2.55072751 6.57965268
9397.75938809 -1.72846288 0.49457509 -1.23388778 6.57956065
9397.87226350 -3.75666696 0.50380946 -3.25285751 6.57945737
9397.98513891 -1.94528640 0.51198486 -1.43330154 6.57934699
9398.09801432 1.85431720 0.51901367 2.37333086 6.57923365
9398.21088973 3.75867485 0.52481244 4.28348729 6.57912137
9398.32376514 1.82139565 0.52930305 2.35069870 6.57901400
9398.43664055 -1.97748130 0.53241371 -1.44506759 6.57891511
9398.54951596 -3.75522970 0.53407993 -3.22114977 6.57882793
9398.66239137 -1.69486245 0.53424553 -1.16061691 6.57875529
9398.77526678 2.09777650 0.53286339 2.63063989 6.57869953
9398.88814219 3.74633653 0.52989620 4.27623273 6.57866250
9399.00101760 1.56587036 0.52531713 2.09118749 6.57864542
9399.11389301 -2.21502828 0.51911022 -1.69591806 6.57864898
9399.22676842 -3.73200822 0.51127080 -3.22073742 6.57867321
9399.33964383 -1.43460653 0.50180567 -0.93280086 6.57871759
9399.45251924 2.32906653 0.49073314 2.81979967 6.57878099
9399.56539466 3.71226558 0.47808298 4.19034856 6.57886173
9399.67827007 1.30126140 0.46389616 1.76515756 6.57895766
9399.79114548 -2.43972580 0.44822450 -1.99150130 6.57906620
9399.90402089 -3.68713723 0.43113020 -3.25600702 6.57918439
9400.01689630 -1.16602841 0.41268522 -0.75334320 6.57930902
9400.12977171 2.54684556 0.39297057 2.93981612 6.57943670
9400.24264712 3.65665964 0.37207553 4.02873517 6.57956394
9400.35552253 1.02910377 0.35009681 1.37920058 6.57968725
9400.46839794 -2.65027039 0.32713755 -2.32313284 6.57980322
9400.58127335 -3.62087702 0.30330641 -3.31757061 6.57990863
9400.69414876 -0.89068612 0.27871653 -0.61196959 6.58000049
9400.80702417 2.74985025 0.25348454 3.00333478 6.58007611
9400.91989958 3.57984129 0.22772948 3.80757076 6.58013315
9401.03277499 0.75097628 0.20157181 0.95254809 6.58016965
9401.14565040 -2.84544066 0.17513243 -2.67030823 6.58018406
9401.25852581 -3.53361198 0.14853164 -3.38508033 6.58017519
9401.37140122 -0.61017693 0.12188826 -0.48828867 6.58014225
9401.48427663 2.93690295 0.09531869 3.03222164 6.58008478
9401.59715204 3.48225615 0.06893607 3.55119222 6.58000257
9401.71002745 0.46849235 0.04284954 0.51134189 6.57989564
9401.82290286 -3.02410443 0.01716343 -3.00694100 6.57976414
9401.93577827 -3.42584832 -0.00802332 -3.43387164 6.57960824
9402.04865368 -0.32612808 -0.03261780 -0.35874588 6.57942808
9402.16152909 3.10691858 -0.05653363 3.05038495 6.57922361
9402.27440450 3.36447032 -0.07969137 3.28477895 6.57899457
9402.38727991 0.18329068 -0.10201892 0.08127175 6.57874032
9402.50015532 -3.18522526 -0.12345174 -3.30867700 6.57845986
9402.61303073 -3.29821120 -0.14393306 -3.44214426 6.57815168
9402.72590614 -0.04018735 -0.16341398 -0.20360134 6.57781381
9402.83878155 3.25891087 -0.18185350 3.07705737 6.57744375
9402.95165696 3.22716708 -0.19921839 3.02794869 6.57703850
9403.06453237 -0.10297427 -0.21548314 -0.31845741 6.57659465
9403.17740778 -3.32786849 -0.23062962 -3.55849811 6.57610838
9403.29028319 -3.15144103 -0.24464689 -3.39608792 6.57557567
9403.40315860 0.24598651 -0.25753075 -0.01154425 6.57499235
9403.51603401 3.39199809 -0.26928339 3.12271470 6.57435436
9403.62890942 3.07114293 -0.27991287 2.79123005 6.57365785
9403.74178483 -0.38864187 -0.28943263 -0.67807450 6.57289945
9403.85466024 -3.45120663 -0.29786095 -3.74906758 6.57207648
9403.96753565 -2.98638925 -0.30522040 -3.29160965 6.57118714
9404.08041106 0.53073339 -0.31153728 0.21919611 6.57023078
9404.19328647 3.50540822 -0.31684105 3.18856716 6.56920802
9404.30616188 2.89730296 -0.32116381 2.57613915 6.56812098
9404.41903729 -0.67205493 -0.32453974 -0.99659467 6.56697339
9404.53191270 -3.55452420 -0.32700468 -3.88152888 6.56577069
9404.64478811 -2.80401331 -0.32859562 -3.13260894 6.56452005
9404.75766352 0.81240147 -0.32935037 0.48305110 6.56323036
9404.87053893 3.59848334 -0.32930716 3.26917618 6.56191216
9404.98341434 2.70665564 -0.32850439 2.37815125 6.56057748
9405.09628975 -0.95156938 -0.32698036 -1.27854975 6.55923965
9405.20916517 -3.63722185 -0.32477314 -3.96199499 6.55791299
9405.32204058 -2.60537119 -0.32192038 -2.92729158 6.55661257
9405.43491599 1.08935678 -0.31845926 0.77089751 6.55535377
9405.54779140 3.67068354 -0.31442644 3.35625709 6.55415192
9405.66066681 2.50030691 -0.30985803 2.19044888 6.55302185
9405.77354222 -1.22556375 -0.30478961 -1.53035336 6.55197749
9405.88641763 -3.69881985 -0.29925626 -3.99807611 6.55103144
9405.99929304 -2.39161523 -0.29329259 -2.68490781 6.55019451
9406.11216845 1.35999269 -0.28693275 1.07305994 6.54947544
9406.22504386 3.72158996 -0.28021049 3.44137947 6.54888046
9406.33791927 2.27945382 -0.27315915 2.00629467 6.54841314
9406.45079468 -1.49244857 -0.26581163 -1.75826020 6.54807409
9406.56367009 -3.73896086 -0.25820036 -3.99716121 6.54786088
9406.67654550 -2.16398541 -0.25035724 -2.41434265 6.54776801
9406.78942091 1.62273923 -0.24231352 1.38042571 6.54778688
9406.90229632 3.75090732 -0.23409967 3.51680764 6.54790596
9407.01517173 2.04537753 -0.22574522 1.81963231 6.54811096
9407.12804714 -1.75067565 -0.21727856 -1.96795421 6.54838506
9407.24092255 -3.75741202 -0.20872672 -3.96613874 6.54870926
9407.35379796 -1.92380224 -0.20011517 -2.12391741 6.54906273
9407.46667337 1.87607221 -0.19146755 1.68460466 6.54942321
9407.57954878 3.75846552 -0.18280543 3.57566009 6.54976749
9407.69242419 1.79943593 -0.17414807 1.62528786 6.55007183
9407.80529960 -1.99874700 -0.16551220 -2.16425919 6.55031244
9407.91817501 -3.75406630 -0.15691178 -3.91097808 6.55046599
9408.03105042 -1.67245902 -0.14835786 -1.82081688 6.55051005
9408.14392583 2.11852203 -0.13985839 1.97866364 6.55042354
9408.25680124 3.74422073 -0.13141813 3.61280261 6.55018719
9408.36967665 1.54305574 -0.12303855 1.42001719 6.54978392
9408.48255206 -2.23522354 -0.11471785 -2.34994138 6.54919924
9408.59542747 -3.72894311 -0.10645091 -3.83539402 6.54842159
9408.70830288 -1.41141381 -0.09822943 -1.50964324 6.54744264
9408.82117829 2.34868222 -0.09004199 2.25864023 6.54625752
9408.93405370 3.70825559 -0.08187425 3.62638134 6.54486508
9409.04692911 1.27772423 -0.07370909 1.20401514 6.54326801
9409.15980452 -2.45873347 -0.06552689 -2.52426036 6.54147297
9409.27267993 -3.68218819 -0.05730580 -3.73949398 6.53949057
9409.38555534 -1.14218094 -0.04902196 -1.19120290 6.53733540
9409.49843075 2.56521762 -0.04064987 2.52456775 6.53502588
9409.61130616 3.65077872 -0.03216266 3.61861606 6.53258411
9409.72418157 1.00498059 -0.02353240 0.98144819 6.53003561
9409.83705698 -2.66798020 -0.01473042 -2.68271062 6.52740894
9409.94993239 -3.61407276 -0.00572756 -3.61980032 6.52473534
9410.06280780 -0.86632224 0.00350552 -0.86281672 6.52204822
9410.17568321 2.76687211 0.01299813 2.77987024 6.51938256
9410.28855862 3.57212355 0.02277934 3.59490289 6.51677435
9410.40143403 0.72640703 0.03287780 0.75928483 6.51425990
9410.51430944 -2.86174988 0.04332160 -2.81842828 6.51187510
9410.62718485 -3.52499197 0.05413819 -3.47085377 6.50965476
9410.74006026 -0.58543796 0.06535430 -0.52008367 6.50763184
9410.85293568 2.95247587 0.07699589 3.02947176 6.50583682
9410.96581109 3.47274637 0.08908823 3.56183460 6.50429697
9411.07868650 0.44361955 0.10165585 0.54527540 6.50303583
9411.19156191 -3.03891845 0.11472263 -2.92419582 6.50207268
9411.30443732 -3.41546257 0.12831188 -3.28715069 6.50142214
9411.41731273 -0.30115755 0.14244639 -0.15871115 6.50109388
9411.53018814 3.12095221 0.15714852 3.27810073 6.50109247
9411.64306355 3.35322366 0.17244023 3.52566390 6.50141731
9411.75593896 0.15825862 0.18834320 0.34660182 6.50206277
9411.86881437 -3.19845815 0.20487877 -2.99357938 6.50301835
9411.98168978 -3.28611995 0.22206796 -3.06405199 6.50426904
9412.09456519 -0.01513010 0.23993141 0.22480131 6.50579573
9412.20744060 3.27132380 0.25848927 3.52981307 6.50757575
9412.32031601 3.21424879 0.27776099 3.49200977 6.50958338
9412.43319142 -0.12802037 0.29776513 0.16974477 6.51179051
9412.54606683 -3.33944347 0.31851906 -3.02092441 6.51416728
9412.65894224 -3.13771444 0.34003854 -2.79767590 6.51668266
9412.77181765 0.27098511 0.36233728 0.63332239 6.51930507
9412.88469306 3.40271832 0.38542647 3.78814479 6.52200297
9412.99756847 3.05662794 0.40931411 3.46594204 6.52474537
9413.11044388 -0.41355671 0.43400440 0.02044768 6.52750224
9413.22331929 -3.46105656 0.45949699 -3.00155957 6.53024496
9413.33619470 -2.97110693 0.48578624 -2.48532068 6.53294657
9413.44907011 0.55552833 0.51286034 1.06838867 6.53558206
9413.56194552 3.51437356 0.54070051 4.05507407 6.53812853
9413.67482093 2.88127548 0.56928012 3.45055560 6.54056530
9413.78769634 -0.69669400 0.59856381 -0.09813019 6.54287404
9413.90057175 -3.56259195 0.62850669 -2.93408526 6.54503871
9414.01344716 -2.78726392 0.65905349 -2.12821043 6.54704569
9414.12632257 0.83684891 0.69013787 1.52698678 6.54888365
9414.23919798 3.60564178 0.72168172 4.32732351 6.55054360
9414.35207339 2.68920864 0.75359470 3.44280334 6.55201885
9414.46494880 -0.97578974 0.78577374 -0.19001600 6.55330498
9414.57782421 -3.64346060 0.81810287 -2.82535774 6.55439980
9414.69069962 -2.58725189 0.85045312 -1.73679877 6.55530337
9414.80357503 1.11331490 0.88268267 1.99599757 6.55601792
9414.91645044 3.67599355 0.91463717 4.59063072 6.55654792
9415.02932585 2.48154160 0.94615035 3.42769196 6.55689994
9415.14220126 -1.24922488 0.97704481 -0.27218007 6.55708271
9415.25507667 -3.70319342 1.00713308 -2.69606034 6.55710697
9415.36795208 -2.37223113 1.03621892 -1.33601221 6.55698543
9415.48082749 1.38332251 1.06409888 2.44742139 6.55673265
9415.59370290 3.72502075 1.09056401 4.81558476 6.55636481
9415.70657831 2.25947906 1.11540184 3.37488090 6.55589958
9415.81945372 -1.51541323 1.13839853 -0.37701470 6.55535581
9415.93232913 -3.74144387 1.15934116 -2.58210271 6.55475325
9416.04520454 -2.14344897 1.17802013 -0.96542884 6.55411223
9416.15807995 1.64530542 1.19423162 2.83953704 6.55345323
9416.27095536 3.75243897 1.20778018 4.96021915 6.55279657
9416.38383077 2.02430919 1.21848118 3.24279037 6.55216190
9416.49670618 -1.77281061 1.22616331 -0.54664730 6.55156782
9416.60958160 -3.75799008 1.23067091 -2.52731917 6.55103146
9416.72245701 -1.90223258 1.23186623 -0.67036635 6.55056809
9416.83533242 1.89774385 1.22963141 3.12737526 6.55019073
9416.94820783 3.75808916 1.22387034 4.98195950 6.54990985
9417.06108324 1.77739624 1.21451018 2.99190642 6.54973314
9417.17395865 -2.01992386 1.20150266 -0.81842120 6.54966527
9417.28683406 -3.75273605 1.18482499 -2.56791106 6.54970786
9417.39970947 -1.64998127 1.16448054 -0.48550073 6.54985937
9417.51258488 2.13917340 1.14049913 3.27967253 6.55011525
9417.62546029 3.74193854 1.11293701 4.85487554 6.55046800
9417.73833570 1.52017254 1.08187647 2.60204901 6.55090750
9417.85121111 -2.25531946 1.04742519 -1.20789426 6.55142121
9417.96408652 -3.72571227 1.00971529 -2.71599698 6.55199463
9418.07696193 -1.38815837 0.96890201 -0.41925636 6.55261166
9418.18983734 2.36819353 0.92516225 3.29335578 6.55325508
9418.30271275 3.70408079 0.87869284 4.58277363 6.55390706
9418.41558816 1.25413027 0.82970858 2.08383886 6.55454959
9418.52846357 -2.47763186 0.77844022 -1.69919164 6.55516504
9418.64133898 -3.67707550 0.72513219 -2.95194331 6.55573654
9418.75421439 -1.11828270 0.67004034 -0.44824237 6.55624848
9418.86708980 2.58347568 0.61342957 3.19690525 6.55668680
9418.97996521 3.64473555 0.55557144 4.20030699 6.55703934
9419.09284062 0.98081275 0.49674179 1.47755454 6.55729603
9419.20571603 -2.68557144 0.43721836 -2.24835308 6.55744905
9419.31859144 -3.60710788 0.37727845 -3.22982942 6.55749288
9419.43146685 -0.84191984 0.31719672 -0.52472312 6.55742422
9419.54434226 2.78377100 0.25724299 3.04101400 6.55724191
9419.65721767 3.56424706 0.19768020 3.76192726 6.55694665
9419.77009308 0.70180550 0.13876244 0.84056794 6.55654075
9419.88296849 -2.87793192 0.08073322 -2.79719869 6.55602770
9419.99584390 -3.51621529 0.02382376 -3.49239154 6.55541176
9420.10871931 -0.56067298 -0.03174852 -0.59242149 6.55469748
9420.22159472 2.96791757 -0.08578125 2.88213632 6.55388919
9420.33447013 3.46308225 -0.13808835 3.32499390 6.55299051
9420.44734554 0.41872704 -0.18850093 0.23022611 6.55200382
9420.56022095 -3.05359741 -0.23686811 -3.29046552 6.55092985
9420.67309636 -3.40492502 -0.28305755 -3.68798257 6.54976727
9420.78597177 -0.27617363 -0.32695587 -0.60312949 6.54851239
9420.89884718 3.13484714 -0.36846878 2.76637836 6.54715900
9421.01172259 3.34182798 -0.40752110 2.93430687 6.54569822
9421.12459800 0.13321954 -0.44405649 -0.31083695 6.54411868
9421.23747341 -3.21154888 -0.47803704 -3.68958592 6.54240661
9421.35034882 -3.27388266 -0.50944266 -3.78332532 6.54054631
9421.46322423 0.00992782 -0.53827030 -0.52834248 6.53852057
9421.57609964 3.28359135 -0.56453301 2.71905834 6.53631140
9421.68897505 3.20118764 -0.58825884 2.61292880 6.53390072
9421.80185046 -0.15306077 -0.60948966 -0.76255043 6.53127130
9421.91472587 -3.35087003 -0.62827982 -3.97914986 6.52840765
9422.02760128 -3.12384839 -0.64469479 -3.76854318 6.52529705
9422.14047669 0.29597167 -0.65880972 -0.36283805 6.52193048
9422.25335211 3.41328733 -0.67070796 2.74257937 6.51830361
9422.36622752 3.04197710 -0.68047965 2.36149745 6.51441767
9422.47910293 -0.43845318 -0.68822022 -1.12667339 6.51028015
9422.59197834 -3.47075267 -0.69402908 -4.16478175 6.50590540
9422.70485375 -2.95569256 -0.69800826 -3.65370082 6.50131504
9422.81772916 0.58029858 -0.70026122 -0.11996264 6.49653806
9422.93060457 3.52318270 -0.70089173 2.82229097 6.49161079
9423.04347998 2.86511994 -0.70000288 2.16511706 6.48657644
9423.15635539 -0.72130210 -0.69769620 -1.41899829 6.48148454
9423.26923080 -3.57050135 -0.69407096 -4.26457232 6.47639000
9423.38210621 -2.77039065 -0.68922358 -3.45961423 6.47135193
9423.49498162 0.86125916 -0.68324711 0.17801205 6.46643226
9423.60785703 3.61263997 -0.67623096 2.93640902 6.46169417
9423.72073244 2.67164212 -0.66826060 2.00338151 6.45720039
9423.83360785 -0.99996672 -0.65941751 -1.65938423 6.45301134
9423.94648326 -3.64953743 -0.64977908 -4.29931651 6.44918338
9424.05935867 -2.56901761 -0.63941868 -3.20843628 6.44576696
9424.17223408 1.13722354 -0.62840572 0.50881782 6.44280494
9424.28510949 3.68114019 -0.61680580 3.06433439 6.44033111
9424.39798490 2.46266600 -0.60468084 1.85798516 6.43836883
9424.51086031 -1.27283050 -0.59208926 -1.86491975 6.43693005
9424.62373572 -3.70740241 -0.57908606 -4.28648846 6.43601456
